ID TIME n private balances
4 1786769326.797 0 {} {}
4 1786769326.798 1 None {'1': 0, '0': 0}
4 1786769326.798 5 None {'1': 1, '0': 0, '2': 0, '3': 0}
4 1786769326.798 7 None {'1': 1, '0': 0, '2': 3, '3': 0}
4 1786769326.798 12 None {'1': 1, '0': 0, '2': 3, '3': 1, '4': 0, '5': 0}
4 1786769326.798 14 None {'1': 1, '0': 0, '2': 3, '3': 1, '4': 4, '5': 0}
4 1786769326.798 18 None {'1': 1, '0': 0, '2': 3, '3': 1, '4': 4, '5': 1}
4 1786769326.798 22 None {'1': 4, '0': 0, '2': 3, '3': 1, '4': 4, '5': 1}
4 1786769326.799 26 None {'1': 4, '0': 0, '2': 3, '3': 1, '4': 7, '5': 1}
4 1786769326.799 31 None {'1': 4, '0': 0, '2': 3, '3': 4, '4': 7, '5': 1}
4 1786769326.799 37 None {'1': 8, '0': 0, '2': 3, '3': 4, '4': 7, '5': 1}
4 1786769326.799 39 None {'1': 8, '0': 0, '2': 3, '3': 4, '4': 12, '5': 1}
4 1786769326.799 45 None {'1': 8, '0': 0, '2': 3, '3': 4, '4': 12, '5': 2}
4 1786769326.799 50 None {'1': 13, '0': 0, '2': 3, '3': 4, '4': 12, '5': 2}
4 1786769326.799 54 None {'1': 13, '0': 0, '2': 3, '3': 8, '4': 12, '5': 2}
4 1786769326.799 59 None {'1': 13, '0': 0, '2': 3, '3': 8, '4': 15, '5': 2}
4 1786769326.8 62 None {'1': 13, '0': 0, '2': 3, '3': 8, '4': 15, '5': 6}
4 1786769326.8 69 None {'1': 13, '0': 0, '2': 5, '3': 8, '4': 15, '5': 6}
4 1786769326.8 75 None {'1': 13, '0': 0, '2': 5, '3': 14, '4': 15, '5': 6}
4 1786769326.8 77 None {'1': 13, '0': 0, '2': 5, '3': 14, '4': 20, '5': 6}
4 1786769326.8 80 None {'1': 13, '0': 0, '2': 5, '3': 14, '4': 20, '5': 7}
4 1786769326.8 87 None {'1': 13, '0': 0, '2': 7, '3': 14, '4': 20, '5': 7}
4 1786769326.8 91 None {'1': 19, '0': 0, '2': 7, '3': 14, '4': 20, '5': 7}
4 1786769326.8 96 None {'1': 19, '0': 0, '2': 7, '3': 14, '4': 23, '5': 7}
4 1786769326.801 100 None {'1': 19, '0': 0, '2': 7, '3': 14, '4': 23, '5': 11}
4 1786769326.801 107 None {'1': 19, '0': 0, '2': 10, '3': 14, '4': 23, '5': 11}
4 1786769326.801 110 None {'1': 19, '0': 0, '2': 10, '3': 20, '4': 23, '5': 11}
4 1786769326.801 114 None {'1': 19, '0': 0, '2': 10, '3': 20, '4': 25, '5': 11}
4 1786769326.801 116 None {'1': 19, '0': 0, '2': 10, '3': 20, '4': 25, '5': 14}
4 1786769326.801 119 None {'1': 19, '0': 0, '2': 10, '3': 21, '4': 25, '5': 14}
4 1786769326.801 121 None {'1': 19, '0': 0, '2': 10, '3': 21, '4': 27, '5': 14}
4 1786769326.801 125 None {'1': 19, '0': 0, '2': 10, '3': 21, '4': 27, '5': 15}
4 1786769326.802 129 None {'1': 22, '0': 0, '2': 10, '3': 21, '4': 27, '5': 15}
4 1786769326.802 134 None {'1': 22, '0': 0, '2': 10, '3': 24, '4': 27, '5': 15}
4 1786769326.802 138 None {'1': 22, '0': 0, '2': 10, '3': 24, '4': 31, '5': 15}
4 1786769326.802 143 None {'1': 22, '0': 0, '2': 10, '3': 24, '4': 31, '5': 18}
4 1786769326.802 146 None {'1': 22, '0': 0, '2': 14, '3': 24, '4': 31, '5': 18}
4 1786769326.802 151 None {'1': 22, '0': 0, '2': 14, '3': 24, '4': 33, '5': 18}
4 1786769326.802 156 None {'1': 26, '0': 0, '2': 14, '3': 24, '4': 33, '5': 18}
4 1786769326.803 158 None {'1': 26, '0': 0, '2': 14, '3': 24, '4': 33, '5': 22}
4 1786769326.803 162 None {'1': 26, '0': 0, '2': 14, '3': 24, '4': 34, '5': 22}
4 1786769326.803 167 None {'1': 29, '0': 0, '2': 14, '3': 24, '4': 34, '5': 22}
4 1786769326.803 172 None {'1': 29, '0': 0, '2': 18, '3': 24, '4': 34, '5': 22}
4 1786769326.803 177 None {'1': 29, '0': 0, '2': 18, '3': 28, '4': 34, '5': 22}
4 1786769326.803 182 None {'1': 29, '0': 0, '2': 18, '3': 28, '4': 34, '5': 26}
4 1786769326.803 186 None {'1': 29, '0': 0, '2': 22, '3': 28, '4': 34, '5': 26}
4 1786769326.803 189 None {'1': 29, '0': 0, '2': 22, '3': 28, '4': 37, '5': 26}
4 1786769326.804 194 None {'1': 31, '0': 0, '2': 22, '3': 28, '4': 37, '5': 26}
4 1786769326.804 199 None {'1': 31, '0': 0, '2': 22, '3': 32, '4': 37, '5': 26}
4 1786769326.804 203 None {'1': 31, '0': 0, '2': 22, '3': 32, '4': 41, '5': 26}
4 1786769326.804 207 None {'1': 31, '0': 0, '2': 22, '3': 32, '4': 41, '5': 29}
4 1786769326.804 212 None {'1': 31, '0': 0, '2': 22, '3': 35, '4': 41, '5': 29}
4 1786769326.804 217 None {'1': 35, '0': 0, '2': 22, '3': 35, '4': 41, '5': 29}
4 1786769326.804 220 None {'1': 35, '0': 0, '2': 22, '3': 35, '4': 45, '5': 29}
4 1786769326.804 224 None {'1': 35, '0': 0, '2': 22, '3': 37, '4': 45, '5': 29}
4 1786769326.805 228 None {'1': 35, '0': 0, '2': 22, '3': 37, '4': 45, '5': 32}
4 1786769326.805 233 None {'1': 35, '0': 0, '2': 22, '3': 37, '4': 48, '5': 32}
4 1786769326.805 235 None {'1': 39, '0': 0, '2': 22, '3': 37, '4': 48, '5': 32}
4 1786769326.805 239 None {'1': 39, '0': 0, '2': 23, '3': 37, '4': 48, '5': 32}
4 1786769326.805 243 None {'1': 39, '0': 0, '2': 23, '3': 37, '4': 51, '5': 32}
4 1786769326.805 248 None {'1': 42, '0': 0, '2': 23, '3': 37, '4': 51, '5': 32}
4 1786769326.806 250 None {'1': 42, '0': 0, '2': 23, '3': 37, '4': 51, '5': 36}
4 1786769326.806 253 None {'1': 42, '0': 0, '2': 24, '3': 37, '4': 51, '5': 36}
4 1786769326.806 257 None {'1': 42, '0': 0, '2': 24, '3': 39, '4': 51, '5': 36}
4 1786769326.806 261 None {'1': 42, '0': 0, '2': 24, '3': 39, '4': 51, '5': 39}
4 1786769326.806 266 None {'1': 42, '0': 0, '2': 24, '3': 39, '4': 54, '5': 39}
4 1786769326.806 270 None {'1': 42, '0': 0, '2': 28, '3': 39, '4': 54, '5': 39}
4 1786769326.806 274 None {'1': 42, '0': 0, '2': 28, '3': 42, '4': 54, '5': 39}
