ID TIME n private balances
4 1787161446.448 0 {} {}
4 1787161446.448 0 {} {}
4 1787161446.448 1 None {'4': 0}
4 1787161446.448 2 None {'4': 0, '5': 0}
4 1787161446.448 3 None {'4': 0, '5': 0, '1': 0}
4 1787161446.448 4 None {'4': 0, '5': 0, '1': 0}
4 1787161446.448 5 None {'4': 0, '5': 0, '1': 0}
4 1787161446.448 6 None {'4': 0, '5': 0, '1': 0}
4 1787161446.448 7 None {'4': 0, '5': 0, '1': 0, '2': 0}
4 1787161446.448 8 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
4 1787161446.448 9 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
4 1787161446.448 10 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
4 1787161446.448 11 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
4 1787161446.448 12 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
