ID TIME 
0 0.01 
0 0.029 
0 0.038 
0 0.043 
0 0.047 
0 0.051 
0 0.055 
0 0.06 
0 0.064 
0 0.068 
0 0.08 
0 0.086 
0 0.092 
0 0.097 
0 0.102 
0 0.107 
0 0.112 
0 0.117 
0 0.123 
0 0.128 
0 0.135 
0 0.141 
0 0.226 
0 0.234 
0 0.243 
0 0.252 
0 0.262 
0 0.271 
0 0.281 
0 0.29 
0 0.302 
0 0.312 
0 0.321 
0 0.331 
0 0.34 
0 0.349 
0 0.359 
0 0.368 
0 0.378 
0 0.387 
0 0.398 
0 0.408 
0 0.417 
0 0.491 
0 0.505 
0 0.523 
0 0.542 
0 0.561 
0 0.58 
0 0.598 
0 0.618 
0 0.637 
0 0.655 
0 0.674 
0 0.692 
0 0.711 
0 0.732 
0 0.751 
0 0.77 
0 0.789 
0 0.81 
0 0.83 
0 0.849 
0 0.869 
0 1.001 
0 1.032 
0 1.064 
0 1.096 
0 1.128 
0 1.16 
0 1.193 
0 1.224 
0 1.255 
0 1.287 
0 1.32 
0 1.351 
0 1.383 
0 1.415 
0 1.447 
0 1.478 
0 1.526 
0 1.555 
0 1.586 
0 1.616 
0 1.647 
0 1.77 
0 1.793 
0 1.815 
0 1.837 
0 1.861 
0 1.884 
0 1.907 
0 1.929 
0 1.952 
0 1.975 
0 2.004 
0 2.031 
0 2.056 
0 2.082 
0 2.107 
0 2.133 
0 2.159 
0 2.183 
0 2.209 
0 2.235 
0 2.262 
0 2.348 
0 2.366 
0 2.385 
0 2.404 
0 2.426 
0 2.445 
0 2.463 
0 2.483 
0 2.502 
0 2.521 
0 2.539 
0 2.558 
0 2.577 
0 2.596 
0 2.617 
0 2.636 
0 2.654 
0 2.673 
0 2.692 
0 2.71 
0 2.729 
0 2.812 
0 2.834 
0 2.855 
0 2.877 
0 2.899 
0 2.922 
0 2.945 
0 2.967 
0 2.99 
0 3.012 
0 3.041 
0 3.061 
0 3.082 
0 3.105 
0 3.126 
0 3.146 
0 3.167 
0 3.188 
0 3.209 
0 3.23 
0 3.251 
0 3.389 
0 3.411 
0 3.433 
0 3.454 
0 3.477 
0 3.497 
0 3.518 
0 3.541 
0 3.563 
0 3.585 
0 3.613 
0 3.634 
0 3.657 
0 3.678 
0 3.7 
0 3.724 
0 3.746 
0 3.769 
0 3.791 
0 3.812 
0 3.834 
0 3.915 
0 3.939 
0 3.962 
0 3.987 
0 4.01 
0 4.034 
0 4.058 
0 4.081 
0 4.105 
0 4.14 
0 4.163 
0 4.187 
0 4.21 
0 4.235 
0 4.263 
0 4.286 
0 4.309 
0 4.333 
0 4.356 
0 4.379 
0 4.402 
0 4.482 
0 4.503 
0 4.526 
0 4.555 
0 4.58 
0 4.605 
0 4.629 
0 4.654 
0 4.678 
0 4.702 
0 4.728 
0 4.753 
0 4.777 
0 4.803 
0 4.827 
0 4.851 
0 4.876 
0 4.9 
0 4.924 
0 4.949 
0 4.975 
0 5.1 
0 5.125 
0 5.15 
0 5.176 
0 5.202 
0 5.227 
0 5.253 
0 5.278 
0 5.304 
0 5.33 
0 5.356 
0 5.381 
0 5.407 
0 5.433 
0 5.459 
0 5.484 
0 5.509 
0 5.535 
0 5.56 
0 5.587 
0 5.613 
0 5.7 
0 5.724 
0 5.749 
0 5.775 
0 5.797 
0 5.823 
0 5.848 
0 5.874 
0 5.901 
0 5.927 
0 5.952 
0 5.982 
0 6.01 
0 6.038 
0 6.066 
0 6.094 
0 6.122 
0 6.151 
0 6.18 
0 6.208 
0 6.236 
0 6.355 
0 6.381 
0 6.41 
0 6.437 
0 6.464 
0 6.493 
0 6.52 
0 6.55 
0 6.591 
0 6.617 
0 6.644 
0 6.672 
0 6.7 
0 6.728 
0 6.756 
0 6.783 
0 6.811 
0 6.84 
0 6.867 
0 6.894 
0 6.922 
0 7.026 
0 7.045 
0 7.066 
0 7.086 
0 7.106 
0 7.126 
0 7.149 
0 7.17 
0 7.189 
0 7.21 
0 7.23 
0 7.252 
0 7.271 
0 7.292 
0 7.32 
0 7.341 
0 7.366 
0 7.388 
0 7.41 
0 7.434 
0 7.457 
0 7.575 
0 7.605 
0 7.636 
0 7.667 
0 7.698 
0 7.73 
0 7.76 
0 7.791 
0 7.822 
0 7.852 
0 7.883 
0 7.913 
0 7.943 
0 7.974 
0 8.004 
0 8.036 
0 8.066 
0 8.097 
0 8.127 
0 8.158 
0 8.188 
0 8.276 
0 8.308 
0 8.342 
0 8.377 
0 8.413 
0 8.447 
0 8.481 
0 8.523 
0 8.556 
0 8.588 
0 8.622 
0 8.655 
0 8.688 
0 8.722 
0 8.76 
0 8.795 
0 8.829 
0 8.863 
0 8.897 
0 8.931 
0 8.966 
0 9.091 
0 9.122 
0 9.153 
0 9.186 
0 9.217 
0 9.249 
0 9.28 
0 9.311 
0 9.342 
0 9.372 
0 9.404 
0 9.435 
0 9.465 
0 9.497 
0 9.528 
0 9.559 
0 9.59 
0 9.621 
0 9.652 
0 9.682 
0 9.713 
0 9.837 
0 9.863 
0 9.891 
0 9.917 
0 9.944 
0 9.973 
0 10.002 
0 10.03 
0 10.058 
0 10.102 
0 10.134 
0 10.16 
0 10.188 
0 10.215 
0 10.242 
0 10.269 
0 10.295 
0 10.324 
0 10.351 
0 10.378 
0 10.405 
0 10.497 
0 10.521 
0 10.544 
0 10.568 
0 10.592 
0 10.616 
0 10.639 
0 10.663 
0 10.687 
0 10.71 
0 10.734 
0 10.759 
0 10.782 
0 10.806 
0 10.83 
0 10.854 
0 10.877 
0 10.901 
0 10.924 
0 10.948 
0 10.972 
0 11.018 
0 11.042 
0 11.066 
0 11.09 
0 11.114 
0 11.139 
0 11.163 
0 11.187 
0 11.211 
0 11.236 
0 11.261 
0 11.286 
0 11.31 
0 11.335 
0 11.359 
0 11.384 
0 11.408 
0 11.432 
0 11.463 
0 11.488 
0 11.514 
0 11.604 
0 11.628 
0 11.653 
0 11.677 
0 11.702 
0 11.727 
0 11.752 
0 11.776 
0 11.801 
0 11.826 
0 11.852 
0 11.876 
0 11.908 
0 11.933 
0 11.958 
0 11.982 
0 12.007 
0 12.031 
0 12.056 
0 12.083 
0 12.107 
0 12.227 
0 12.25 
0 12.274 
0 12.299 
0 12.323 
0 12.348 
0 12.372 
0 12.397 
0 12.422 
0 12.446 
0 12.47 
0 12.502 
0 12.529 
0 12.556 
0 12.583 
0 12.61 
0 12.638 
0 12.665 
0 12.693 
0 12.721 
0 12.748 
0 12.868 
0 12.895 
0 12.923 
0 12.951 
0 12.979 
0 13.006 
0 13.034 
0 13.064 
0 13.092 
0 13.119 
0 13.147 
0 13.175 
0 13.203 
0 13.231 
0 13.259 
0 13.287 
0 13.315 
0 13.343 
0 13.371 
0 13.399 
0 13.427 
0 13.512 
0 13.538 
0 13.564 
0 13.589 
0 13.615 
0 13.641 
0 13.669 
0 13.695 
0 13.722 
0 13.753 
0 13.781 
0 13.808 
0 13.835 
0 13.862 
0 13.907 
0 13.932 
0 13.958 
0 13.984 
0 14.01 
0 14.035 
0 14.061 
0 14.125 
0 14.153 
0 14.181 
0 14.209 
0 14.238 
0 14.269 
0 14.297 
0 14.326 
0 14.354 
0 14.383 
0 14.411 
0 14.439 
0 14.468 
0 14.496 
0 14.524 
0 14.553 
0 14.582 
0 14.61 
0 14.638 
0 14.667 
0 14.695 
0 14.755 
0 14.792 
0 14.818 
0 14.844 
0 14.871 
0 14.897 
0 14.922 
0 14.949 
0 14.975 
0 15.001 
0 15.028 
0 15.053 
0 15.079 
0 15.104 
0 15.131 
0 15.157 
0 15.183 
0 15.209 
0 15.236 
0 15.262 
0 15.287 
0 15.368 
0 15.392 
0 15.415 
0 15.439 
0 15.464 
0 15.498 
0 15.519 
0 15.54 
0 15.561 
0 15.582 
0 15.604 
0 15.625 
0 15.646 
0 15.667 
0 15.689 
0 15.71 
0 15.731 
0 15.752 
0 15.773 
0 15.794 
0 15.816 
0 15.887 
0 15.908 
0 15.929 
0 15.949 
0 15.97 
0 15.99 
0 16.011 
0 16.032 
0 16.052 
0 16.073 
0 16.094 
0 16.114 
0 16.136 
0 16.156 
0 16.177 
0 16.197 
0 16.218 
0 16.239 
0 16.259 
0 16.28 
0 16.301 
0 16.349 
0 16.372 
0 16.394 
0 16.415 
0 16.437 
0 16.46 
0 16.481 
0 16.504 
0 16.526 
0 16.548 
0 16.57 
0 16.595 
0 16.617 
0 16.639 
0 16.662 
0 16.684 
0 16.706 
0 16.729 
0 16.751 
0 16.773 
0 16.796 
0 16.942 
0 16.974 
0 17.007 
0 17.039 
0 17.071 
0 17.124 
0 17.154 
0 17.186 
0 17.218 
0 17.251 
0 17.284 
0 17.316 
0 17.348 
0 17.38 
0 17.413 
0 17.445 
0 17.477 
0 17.509 
0 17.541 
0 17.573 
0 17.607 
0 17.685 
0 17.72 
0 17.756 
0 17.794 
0 17.831 
0 17.867 
0 17.903 
0 17.94 
0 17.976 
0 18.014 
0 18.05 
0 18.087 
0 18.124 
0 18.161 
0 18.197 
0 18.234 
0 18.271 
0 18.307 
0 18.344 
0 18.381 
0 18.418 
0 18.484 
0 18.519 
0 18.556 
0 18.593 
0 18.63 
0 18.666 
0 18.703 
0 18.741 
0 18.779 
0 18.816 
0 18.853 
0 18.891 
0 18.928 
0 18.965 
0 19.002 
0 19.038 
0 19.075 
0 19.112 
0 19.15 
0 19.187 
0 19.224 
0 19.355 
0 19.38 
0 19.406 
0 19.433 
0 19.46 
0 19.486 
0 19.513 
0 19.54 
0 19.566 
0 19.593 
0 19.62 
0 19.647 
0 19.673 
0 19.699 
0 19.726 
0 19.753 
0 19.78 
0 19.807 
0 19.833 
0 19.861 
0 19.887 
0 19.943 
0 19.978 
0 20.003 
0 20.027 
0 20.052 
0 20.077 
0 20.102 
0 20.127 
0 20.151 
0 20.176 
0 20.2 
0 20.226 
0 20.273 
0 20.295 
0 20.319 
0 20.343 
0 20.369 
0 20.393 
0 20.418 
0 20.442 
0 20.467 
0 20.522 
0 20.542 
0 20.563 
0 20.584 
