ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 5.507 ENTER 1.068 1.211 -0.203 2.469 -0.203 2.46911 13.676 EXIT 1.051 1.211 -0.203 2.469 -0.203 2.469
