ID TIME n private balances
8 1786984523.933 0 {} {}
8 1786984523.933 5 None {'4': 0, '0': 0, '8': 0, '5': 0, '1': 0, '2': 0}
8 1786984523.934 10 None {'4': 5, '0': 0, '8': 0, '5': 0, '1': 0, '2': 0}
8 1786984523.934 15 None {'4': 5, '0': 0, '8': 0, '5': 0, '1': 4, '2': 0}
8 1786984523.934 20 None {'4': 5, '0': 0, '8': 0, '5': 0, '1': 8, '2': 0}
8 1786984523.934 26 None {'4': 5, '0': 0, '8': 0, '5': 4, '1': 8, '2': 0}
8 1786984523.934 30 None {'4': 5, '0': 0, '8': 0, '5': 9, '1': 8, '2': 0}
8 1786984523.934 34 None {'4': 5, '0': 0, '8': 0, '5': 9, '1': 8, '2': 3}
8 1786984523.934 37 None {'4': 5, '0': 0, '8': 0, '5': 9, '1': 11, '2': 3}
8 1786984523.934 43 None {'4': 5, '0': 0, '8': 0, '5': 9, '1': 13, '2': 3}
8 1786984523.935 47 None {'4': 5, '0': 0, '8': 0, '5': 9, '1': 13, '2': 8}
8 1786984523.935 50 None {'4': 8, '0': 0, '8': 0, '5': 9, '1': 13, '2': 8}
8 1786984523.935 58 None {'4': 10, '0': 0, '8': 0, '5': 9, '1': 13, '2': 8}
8 1786984523.935 61 None {'4': 10, '0': 0, '8': 0, '5': 9, '1': 13, '2': 15}
8 1786984523.935 67 None {'4': 10, '0': 0, '8': 0, '5': 9, '1': 15, '2': 15}
8 1786984523.935 69 None {'4': 15, '0': 0, '8': 0, '5': 9, '1': 15, '2': 15}
8 1786984523.935 75 None {'4': 15, '0': 0, '8': 0, '5': 10, '1': 15, '2': 15}
8 1786984523.935 78 None {'4': 15, '0': 0, '8': 5, '5': 10, '1': 15, '2': 15}
8 1786984523.935 84 None {'4': 15, '0': 0, '8': 5, '5': 12, '1': 15, '2': 15}
