ID TIME n private balances
4 1786572368.951 0 {} {}
4 1786572368.951 1 None {'1': 0, '0': 0}
4 1786572368.951 6 None {'1': 1, '0': 0, '2': 0, '4': 0, '3': 0}
4 1786572368.951 8 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 0}
4 1786572368.951 13 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 1, '5': 0}
4 1786572368.951 17 None {'1': 1, '0': 0, '2': 4, '4': 4, '3': 1, '5': 0}
4 1786572368.951 21 None {'1': 4, '0': 0, '2': 4, '4': 4, '3': 1, '5': 0}
4 1786572368.951 27 None {'1': 4, '0': 0, '2': 4, '4': 4, '3': 4, '5': 0}
4 1786572368.952 32 None {'1': 4, '0': 0, '2': 4, '4': 9, '3': 4, '5': 0}
4 1786572368.952 37 None {'1': 8, '0': 0, '2': 4, '4': 9, '3': 4, '5': 0}
4 1786572368.952 41 None {'1': 8, '0': 0, '2': 4, '4': 9, '3': 8, '5': 0}
4 1786572368.952 44 None {'1': 8, '0': 0, '2': 4, '4': 9, '3': 8, '5': 3}
4 1786572368.952 48 None {'1': 10, '0': 0, '2': 4, '4': 9, '3': 8, '5': 3}
4 1786572368.952 52 None {'1': 10, '0': 0, '2': 4, '4': 9, '3': 11, '5': 3}
4 1786572368.952 57 None {'1': 10, '0': 0, '2': 4, '4': 12, '3': 11, '5': 3}
4 1786572368.952 61 None {'1': 10, '0': 0, '2': 4, '4': 12, '3': 11, '5': 7}
4 1786572368.952 66 None {'1': 13, '0': 0, '2': 4, '4': 12, '3': 11, '5': 7}
4 1786572368.953 70 None {'1': 13, '0': 0, '2': 4, '4': 12, '3': 15, '5': 7}
4 1786572368.953 73 None {'1': 13, '0': 0, '2': 4, '4': 15, '3': 15, '5': 7}
4 1786572368.953 76 None {'1': 13, '0': 0, '2': 4, '4': 15, '3': 15, '5': 9}
4 1786572368.953 79 None {'1': 13, '0': 0, '2': 4, '4': 15, '3': 17, '5': 9}
4 1786572368.953 82 None {'1': 13, '0': 0, '2': 4, '4': 17, '3': 17, '5': 9}
4 1786572368.953 85 None {'1': 13, '0': 0, '2': 6, '4': 17, '3': 17, '5': 9}
4 1786572368.953 90 None {'1': 13, '0': 0, '2': 6, '4': 17, '3': 19, '5': 9}
4 1786572368.953 97 None {'1': 13, '0': 0, '2': 6, '4': 21, '3': 19, '5': 9}
4 1786572368.954 100 None {'1': 19, '0': 0, '2': 6, '4': 21, '3': 19, '5': 9}
4 1786572368.954 104 None {'1': 19, '0': 0, '2': 6, '4': 21, '3': 19, '5': 11}
4 1786572368.954 109 None {'1': 19, '0': 0, '2': 6, '4': 21, '3': 22, '5': 11}
4 1786572368.954 112 None {'1': 23, '0': 0, '2': 6, '4': 21, '3': 22, '5': 11}
4 1786572368.954 115 None {'1': 23, '0': 0, '2': 6, '4': 23, '3': 22, '5': 11}
4 1786572368.954 122 None {'1': 23, '0': 0, '2': 8, '4': 23, '3': 22, '5': 11}
4 1786572368.954 127 None {'1': 29, '0': 0, '2': 8, '4': 23, '3': 22, '5': 11}
4 1786572368.954 129 None {'1': 29, '0': 0, '2': 8, '4': 23, '3': 26, '5': 11}
4 1786572368.955 135 None {'1': 29, '0': 0, '2': 9, '4': 23, '3': 26, '5': 11}
4 1786572368.955 138 None {'1': 29, '0': 0, '2': 9, '4': 28, '3': 26, '5': 11}
4 1786572368.955 141 None {'1': 29, '0': 0, '2': 9, '4': 28, '3': 28, '5': 11}
4 1786572368.955 145 None {'1': 29, '0': 0, '2': 11, '4': 28, '3': 28, '5': 11}
4 1786572368.955 149 None {'1': 32, '0': 0, '2': 11, '4': 28, '3': 28, '5': 11}
4 1786572368.955 154 None {'1': 32, '0': 0, '2': 11, '4': 31, '3': 28, '5': 11}
4 1786572368.955 159 None {'1': 32, '0': 0, '2': 15, '4': 31, '3': 28, '5': 11}
4 1786572368.955 161 None {'1': 36, '0': 0, '2': 15, '4': 31, '3': 28, '5': 11}
4 1786572368.956 165 None {'1': 36, '0': 0, '2': 15, '4': 31, '3': 28, '5': 12}
4 1786572368.956 169 None {'1': 36, '0': 0, '2': 18, '4': 31, '3': 28, '5': 12}
4 1786572368.956 172 None {'1': 39, '0': 0, '2': 18, '4': 31, '3': 28, '5': 12}
4 1786572368.956 174 None {'1': 39, '0': 0, '2': 18, '4': 31, '3': 30, '5': 12}
4 1786572368.956 178 None {'1': 39, '0': 0, '2': 18, '4': 32, '3': 30, '5': 12}
4 1786572368.956 181 None {'1': 42, '0': 0, '2': 18, '4': 32, '3': 30, '5': 12}
4 1786572368.956 186 None {'1': 42, '0': 0, '2': 20, '4': 32, '3': 30, '5': 12}
4 1786572368.956 188 None {'1': 42, '0': 0, '2': 20, '4': 36, '3': 30, '5': 12}
4 1786572368.957 195 None {'1': 42, '0': 0, '2': 20, '4': 36, '3': 31, '5': 12}
4 1786572368.957 201 None {'1': 42, '0': 0, '2': 26, '4': 36, '3': 31, '5': 12}
4 1786572368.957 206 None {'1': 47, '0': 0, '2': 26, '4': 36, '3': 31, '5': 12}
4 1786572368.957 211 None {'1': 47, '0': 0, '2': 26, '4': 36, '3': 35, '5': 12}
4 1786572368.957 217 None {'1': 47, '0': 0, '2': 26, '4': 40, '3': 35, '5': 12}
