ID TIME n private balances
3 1786977668.905 0 {} {}
3 1786977668.905 0 None {}
3 1786977668.905 4 None {'3': 0, '0': 0, '1': 0}
3 1786977668.905 10 None {'3': 3, '0': 0, '1': 0, '2': 0, '8': 0}
