ID TIME n private balances
2 1786984271.665 0 {} {}
2 1786984271.665 4 None {'1': 0, '0': 0, '4': 0, '3': 0, '2': 0}
2 1786984271.665 6 None {'1': 4, '0': 0, '4': 0, '3': 0, '2': 0}
2 1786984271.665 9 None {'1': 5, '0': 0, '4': 0, '3': 0, '2': 0}
2 1786984271.665 12 None {'1': 5, '0': 0, '4': 2, '3': 0, '2': 0}
2 1786984271.665 15 None {'1': 7, '0': 0, '4': 2, '3': 0, '2': 0}
2 1786984271.665 23 None {'1': 7, '0': 0, '4': 4, '3': 0, '2': 0}
2 1786984271.665 26 None {'1': 7, '0': 0, '4': 4, '3': 7, '2': 0}
2 1786984271.665 28 None {'1': 7, '0': 0, '4': 4, '3': 9, '2': 0}
2 1786984271.665 29 None {'1': 7, '0': 0, '4': 5, '3': 9, '2': 0}
2 1786984271.665 30 None {'1': 7, '0': 0, '4': 5, '3': 9, '2': 0}
