ID TIME EVENT X Y XMIN XMAX YMIN YMAX
10 4.701 ENTER 0.912 1.057 -0.175 2.138 -0.175 2.138
10 5.305 EXIT 1.054 0.903 -0.175 2.138 -0.175 2.138
