ID TIME n private balances
1 1787162512.412 0 {} {}
1 1787162512.412 0 None {}
1 1787162512.412 1 None {'9': 0}
1 1787162512.412 2 None {'9': 0}
1 1787162512.412 3 None {'9': 0, '7': 0}
1 1787162512.413 4 None {'9': 0, '7': 0}
1 1787162512.413 5 None {'9': 0, '7': 0, '10': 0}
1 1787162512.413 6 None {'9': 0, '7': 0, '10': 0}
1 1787162512.413 7 None {'9': 0, '7': 0, '10': 0, '8': 0}
1 1787162512.413 8 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
1 1787162512.413 9 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
1 1787162512.413 10 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
1 1787162512.413 11 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
1 1787162512.413 12 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
1 1787162512.413 13 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
1 1787162512.413 14 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
1 1787162512.413 15 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
1 1787162512.413 16 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
1 1787162512.413 17 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
1 1787162512.413 18 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
1 1787162512.413 19 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0}
1 1787162512.413 20 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
1 1787162512.413 21 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
1 1787162512.413 22 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
1 1787162512.413 23 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
1 1787162512.413 24 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
1 1787162512.413 25 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
1 1787162512.413 26 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
1 1787162512.413 27 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
1 1787162512.413 28 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
1 1787162512.413 29 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
1 1787162512.413 30 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
