ID TIME n private balances
5 1786781752.277 0 {} {}
5 1786781752.277 0 None {}
5 1786781752.277 6 None {'3': 0, '0': 0, '2': 0, '1': 0, '5': 0, '4': 0}
5 1786781752.277 11 None {'3': 5, '0': 0, '2': 0, '1': 0, '5': 0, '4': 0}
5 1786781752.277 16 None {'3': 5, '0': 0, '2': 0, '1': 0, '5': 0, '4': 4}
5 1786781752.277 21 None {'3': 5, '0': 0, '2': 0, '1': 0, '5': 4, '4': 4}
5 1786781752.278 27 None {'3': 9, '0': 0, '2': 0, '1': 0, '5': 4, '4': 4}
5 1786781752.278 32 None {'3': 9, '0': 0, '2': 5, '1': 0, '5': 4, '4': 4}
5 1786781752.278 38 None {'3': 9, '0': 0, '2': 5, '1': 4, '5': 4, '4': 4}
5 1786781752.278 42 None {'3': 9, '0': 0, '2': 10, '1': 4, '5': 4, '4': 4}
5 1786781752.278 46 None {'3': 9, '0': 0, '2': 10, '1': 4, '5': 4, '4': 7}
5 1786781752.278 52 None {'3': 12, '0': 0, '2': 10, '1': 4, '5': 4, '4': 7}
5 1786781752.278 56 None {'3': 12, '0': 0, '2': 10, '1': 4, '5': 4, '4': 12}
5 1786781752.278 61 None {'3': 15, '0': 0, '2': 10, '1': 4, '5': 4, '4': 12}
5 1786781752.278 65 None {'3': 15, '0': 0, '2': 14, '1': 4, '5': 4, '4': 12}
