ID TIME n private balances
4 1786572248.654 0 {} {}
4 1786572248.654 1 None {'1': 0, '0': 0}
4 1786572248.654 5 None {'1': 1, '0': 0, '2': 0, '5': 0}
4 1786572248.654 9 None {'1': 1, '0': 0, '2': 3, '5': 0, '4': 0}
4 1786572248.654 13 None {'1': 1, '0': 0, '2': 3, '5': 0, '4': 3}
4 1786572248.655 16 None {'1': 4, '0': 0, '2': 3, '5': 0, '4': 3}
4 1786572248.655 23 None {'1': 4, '0': 0, '2': 5, '5': 0, '4': 3, '3': 0}
4 1786572248.655 28 None {'1': 4, '0': 0, '2': 5, '5': 0, '4': 9, '3': 0}
4 1786572248.655 30 None {'1': 4, '0': 0, '2': 5, '5': 4, '4': 9, '3': 0}
4 1786572248.655 32 None {'1': 4, '0': 0, '2': 5, '5': 4, '4': 9, '3': 1}
4 1786572248.655 34 None {'1': 5, '0': 0, '2': 5, '5': 4, '4': 9, '3': 1}
4 1786572248.655 39 None {'1': 5, '0': 0, '2': 5, '5': 5, '4': 9, '3': 1}
4 1786572248.655 44 None {'1': 5, '0': 0, '2': 5, '5': 5, '4': 13, '3': 1}
4 1786572248.655 50 None {'1': 5, '0': 0, '2': 5, '5': 5, '4': 13, '3': 5}
4 1786572248.655 52 None {'1': 5, '0': 0, '2': 10, '5': 5, '4': 13, '3': 5}
4 1786572248.655 57 None {'1': 5, '0': 0, '2': 10, '5': 5, '4': 14, '3': 5}
4 1786572248.655 61 None {'1': 9, '0': 0, '2': 10, '5': 5, '4': 14, '3': 5}
4 1786572248.655 66 None {'1': 9, '0': 0, '2': 13, '5': 5, '4': 14, '3': 5}
4 1786572248.655 71 None {'1': 9, '0': 0, '2': 13, '5': 9, '4': 14, '3': 5}
4 1786572248.655 73 None {'1': 9, '0': 0, '2': 13, '5': 9, '4': 14, '3': 9}
4 1786572248.655 79 None {'1': 9, '0': 0, '2': 13, '5': 9, '4': 15, '3': 9}
4 1786572248.655 82 None {'1': 9, '0': 0, '2': 13, '5': 14, '4': 15, '3': 9}
4 1786572248.655 87 None {'1': 9, '0': 0, '2': 15, '5': 14, '4': 15, '3': 9}
4 1786572248.656 90 None {'1': 13, '0': 0, '2': 15, '5': 14, '4': 15, '3': 9}
4 1786572248.656 94 None {'1': 13, '0': 0, '2': 15, '5': 16, '4': 15, '3': 9}
4 1786572248.656 96 None {'1': 13, '0': 0, '2': 18, '5': 16, '4': 15, '3': 9}
4 1786572248.656 101 None {'1': 14, '0': 0, '2': 18, '5': 16, '4': 15, '3': 9}
4 1786572248.656 104 None {'1': 14, '0': 0, '2': 18, '5': 16, '4': 15, '3': 13}
4 1786572248.656 108 None {'1': 14, '0': 0, '2': 18, '5': 16, '4': 17, '3': 13}
4 1786572248.656 114 None {'1': 17, '0': 0, '2': 18, '5': 16, '4': 17, '3': 13}
4 1786572248.656 119 None {'1': 17, '0': 0, '2': 18, '5': 16, '4': 17, '3': 18}
4 1786572248.656 122 None {'1': 17, '0': 0, '2': 22, '5': 16, '4': 17, '3': 18}
4 1786572248.656 127 None {'1': 19, '0': 0, '2': 22, '5': 16, '4': 17, '3': 18}
4 1786572248.656 131 None {'1': 19, '0': 0, '2': 22, '5': 16, '4': 21, '3': 18}
4 1786572248.656 135 None {'1': 19, '0': 0, '2': 22, '5': 19, '4': 21, '3': 18}
4 1786572248.656 140 None {'1': 22, '0': 0, '2': 22, '5': 19, '4': 21, '3': 18}
4 1786572248.656 145 None {'1': 22, '0': 0, '2': 22, '5': 19, '4': 25, '3': 18}
4 1786572248.656 148 None {'1': 22, '0': 0, '2': 22, '5': 23, '4': 25, '3': 18}
4 1786572248.656 152 None {'1': 22, '0': 0, '2': 24, '5': 23, '4': 25, '3': 18}
4 1786572248.656 156 None {'1': 22, '0': 0, '2': 24, '5': 23, '4': 25, '3': 21}
