ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 0.011 ENTER 1.117 0.903 -0.143 1.746 -0.143 1.746
1 0.377 EXIT 0.844 0.755 -0.143 1.746 -0.143 1.746
