ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 442.828 ENTER 1.086 1.185 -0.203 2.469 -0.203 2.469
.388 EXIT 1.041 1.224 -0.203 2.469 -0.203 2.469
1 0.763 ENTER 1.044 1.23 -0.203 2.469 -0.203 2.469
