ID TIME EVENT X Y XMIN XMAX YMIN YMAX
2 74.343 ENTER 0.911 1.054 -0.175 2.138 -0.175 2.1382 293.839 EXIT 1.048 0.906 -0.175 2.138 -0.175 2.138
