ID TIME n private balances
4 1787162512.401 0 {} {}
4 1787162512.401 0 None {}
4 1787162512.401 1 None {'9': 0}
4 1787162512.401 2 None {'9': 0}
4 1787162512.401 3 None {'9': 0, '7': 0}
4 1787162512.401 4 None {'9': 0, '7': 0}
4 1787162512.401 5 None {'9': 0, '7': 0, '10': 0}
4 1787162512.401 6 None {'9': 0, '7': 0, '10': 0}
4 1787162512.401 7 None {'9': 0, '7': 0, '10': 0, '8': 0}
4 1787162512.401 8 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
4 1787162512.401 9 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
4 1787162512.402 10 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
4 1787162512.402 11 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
4 1787162512.402 12 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
4 1787162512.402 13 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
4 1787162512.402 14 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
4 1787162512.402 15 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
4 1787162512.402 16 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
4 1787162512.402 17 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
4 1787162512.402 18 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
4 1787162512.402 19 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0}
4 1787162512.402 20 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
4 1787162512.402 21 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
4 1787162512.402 22 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
4 1787162512.402 23 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
4 1787162512.402 24 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
4 1787162512.402 25 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
4 1787162512.402 26 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
4 1787162512.402 27 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
4 1787162512.402 28 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
4 1787162512.402 29 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
4 1787162512.402 30 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
