ID TIME n private balances
3 1786976470.016 0 {} {}
3 1786976470.016 0 None {}
3 1786976470.016 3 None {'2': 0, '0': 0, '4': 0, '1': 0}
3 1786976470.016 6 None {'2': 2, '0': 0, '4': 0, '1': 0}
3 1786976470.016 9 None {'2': 2, '0': 0, '4': 2, '1': 0}
3 1786976470.016 12 None {'2': 2, '0': 0, '4': 2, '1': 2}
3 1786976470.016 15 None {'2': 4, '0': 0, '4': 2, '1': 2, '3': 0}
3 1786976470.016 18 None {'2': 4, '0': 0, '4': 2, '1': 2, '3': 2}
3 1786976470.017 22 None {'2': 4, '0': 0, '4': 4, '1': 2, '3': 2}
3 1786976470.017 25 None {'2': 7, '0': 0, '4': 4, '1': 2, '3': 2}
3 1786976470.017 28 None {'2': 7, '0': 0, '4': 4, '1': 2, '3': 4}
3 1786976470.017 31 None {'2': 7, '0': 0, '4': 6, '1': 2, '3': 4}
3 1786976470.017 34 None {'2': 9, '0': 0, '4': 6, '1': 2, '3': 4}
3 1786976470.017 38 None {'2': 9, '0': 0, '4': 6, '1': 2, '3': 6}
3 1786976470.017 42 None {'2': 9, '0': 0, '4': 9, '1': 2, '3': 6}
3 1786976470.017 46 None {'2': 12, '0': 0, '4': 9, '1': 2, '3': 6}
3 1786976470.018 50 None {'2': 12, '0': 0, '4': 9, '1': 2, '3': 9}
3 1786976470.018 52 None {'2': 12, '0': 0, '4': 12, '1': 2, '3': 9}
3 1786976470.018 54 None {'2': 13, '0': 0, '4': 12, '1': 2, '3': 9}
3 1786976470.018 58 None {'2': 13, '0': 0, '4': 12, '1': 2, '3': 10}
