ID TIME EVENT X Y XMIN XMAX YMIN YMAX
4 718.718 ENTER 1.185 1.351 -0.227 2.76 -0.227 2.76
500.839 EXIT 1.176 1.349 -0.227 2.76 -0.227 2.76
4 567.708 ENTER 1.188 1.346 -0.227 2.76 -0.227 2.76
