ID TIME n private balances
3 1787161480.085 0 {} {}
3 1787161480.085 0 {} {}
3 1787161480.085 1 None {'3': 0}
3 1787161480.085 2 None {'3': 0, '5': 0}
3 1787161480.085 3 None {'3': 0, '5': 0, '2': 0}
3 1787161480.085 4 None {'3': 0, '5': 0, '2': 0}
3 1787161480.085 5 None {'3': 0, '5': 0, '2': 0}
3 1787161480.085 6 None {'3': 0, '5': 0, '2': 0, '1': 0}
3 1787161480.085 7 None {'3': 0, '5': 0, '2': 0, '1': 0}
3 1787161480.085 8 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161480.085 9 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161480.085 10 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161480.085 11 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161480.085 12 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
