ID TIME n private balances
1 1786984242.561 0 {} {}
1 1786984242.561 4 None {'3': 0, '0': 0, '2': 0, '1': 0, '4': 0}
1 1786984242.561 8 None {'3': 4, '0': 0, '2': 0, '1': 0, '4': 0}
1 1786984242.561 11 None {'3': 7, '0': 0, '2': 0, '1': 0, '4': 0}
1 1786984242.561 16 None {'3': 9, '0': 0, '2': 0, '1': 0, '4': 0}
1 1786984242.561 19 None {'3': 9, '0': 0, '2': 0, '1': 0, '4': 4}
1 1786984242.561 24 None {'3': 9, '0': 0, '2': 0, '1': 0, '4': 6}
1 1786984242.561 27 None {'3': 13, '0': 0, '2': 0, '1': 0, '4': 6}
1 1786984242.561 30 None {'3': 13, '0': 0, '2': 0, '1': 2, '4': 6}
1 1786984242.562 33 None {'3': 13, '0': 0, '2': 0, '1': 4, '4': 6}
