ID TIME n private balances
4 1786984261.966 0 {} {}
4 1786984261.966 4 None {'1': 0, '0': 0, '3': 0, '2': 0, '4': 0}
4 1786984261.966 8 None {'1': 4, '0': 0, '3': 0, '2': 0, '4': 0}
4 1786984261.966 12 None {'1': 7, '0': 0, '3': 0, '2': 0, '4': 0}
4 1786984261.967 13 None {'1': 7, '0': 0, '3': 0, '2': 0, '4': 3}
4 1786984261.967 16 None {'1': 7, '0': 0, '3': 0, '2': 0, '4': 3}
4 1786984261.967 17 None {'1': 7, '0': 0, '3': 0, '2': 0, '4': 5}
4 1786984261.967 21 None {'1': 7, '0': 0, '3': 0, '2': 0, '4': 5}
4 1786984261.967 24 None {'1': 10, '0': 0, '3': 0, '2': 0, '4': 5}
4 1786984261.967 27 None {'1': 12, '0': 0, '3': 0, '2': 0, '4': 5}
4 1786984261.967 30 None {'1': 14, '0': 0, '3': 0, '2': 0, '4': 5}
