ID TIME EVENT X Y XMIN XMAX YMIN YMAX
3 0.017 ENTER 1.313 1.258 -0.175 2.138 -0.175 2.138
3 348.176 EXIT 1.005 0.957 -0.175 2.138 -0.175 2.138
