ID TIME n private balances
3 1787161346.887 0 {} {}
3 1787161346.887 0 None {}
3 1787161346.887 1 None {'4': 0}
3 1787161346.887 2 None {'4': 0, '5': 0}
3 1787161346.887 3 None {'4': 0, '5': 0, '3': 0}
3 1787161346.887 4 None {'4': 0, '5': 0, '3': 0, '2': 0}
3 1787161346.887 5 None {'4': 0, '5': 0, '3': 0, '2': 0}
3 1787161346.887 6 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.887 7 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.887 8 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.887 9 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.887 10 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.887 11 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.887 12 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.888 13 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.888 14 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.888 15 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
3 1787161346.888 16 None {'4': 0, '5': 0, '3': 0, '2': 0, '1': 0}
