ID TIME n private balances
5 1786584320.652 0 {} {}
5 1786584320.653 5 {} {'5': 0, '0': 0, '2': 0, '3': 0, '4': 0, '1': 0}
5 1786584320.653 11 None {'5': 5, '0': 0, '2': 0, '3': 0, '4': 0, '1': 0}
5 1786584320.653 17 None {'5': 5, '0': 0, '2': 0, '3': 5, '4': 0, '1': 0}
5 1786584320.653 23 None {'5': 5, '0': 0, '2': 5, '3': 5, '4': 0, '1': 0}
5 1786584320.653 27 None {'5': 5, '0': 0, '2': 5, '3': 10, '4': 0, '1': 0}
5 1786584320.653 32 None {'5': 5, '0': 0, '2': 5, '3': 13, '4': 0, '1': 0}
5 1786584320.653 36 None {'5': 9, '0': 0, '2': 5, '3': 13, '4': 0, '1': 0}
5 1786584320.653 42 None {'5': 12, '0': 0, '2': 5, '3': 13, '4': 0, '1': 0}
5 1786584320.653 47 None {'5': 12, '0': 0, '2': 5, '3': 18, '4': 0, '1': 0}
5 1786584320.654 51 None {'5': 12, '0': 0, '2': 9, '3': 18, '4': 0, '1': 0}
