ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 0.005 ENTER 0.733 0.783 -0.102 1.234 -0.102 1.234
1 5.985 EXIT 0.591 0.541 -0.102 1.234 -0.102 1.234
