ID TIME n private balances
2 1786572196.051 0 {} {}
2 1786572196.051 1 None {'1': 0, '0': 0}
2 1786572196.051 7 None {'1': 1, '0': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1786572196.051 9 None {'1': 1, '0': 0, '2': 5, '3': 0, '5': 0, '4': 0}
2 1786572196.051 14 None {'1': 1, '0': 0, '2': 5, '3': 1, '5': 0, '4': 0}
2 1786572196.051 17 None {'1': 1, '0': 0, '2': 5, '3': 1, '5': 0, '4': 4}
2 1786572196.051 20 None {'1': 1, '0': 0, '2': 5, '3': 1, '5': 2, '4': 4}
2 1786572196.051 24 None {'1': 3, '0': 0, '2': 5, '3': 1, '5': 2, '4': 4}
2 1786572196.051 28 None {'1': 3, '0': 0, '2': 8, '3': 1, '5': 2, '4': 4}
2 1786572196.051 32 None {'1': 3, '0': 0, '2': 8, '3': 4, '5': 2, '4': 4}
2 1786572196.051 35 None {'1': 3, '0': 0, '2': 8, '3': 4, '5': 5, '4': 4}
2 1786572196.051 40 None {'1': 3, '0': 0, '2': 8, '3': 4, '5': 5, '4': 6}
2 1786572196.051 43 None {'1': 7, '0': 0, '2': 8, '3': 4, '5': 5, '4': 6}
2 1786572196.051 47 None {'1': 7, '0': 0, '2': 8, '3': 6, '5': 5, '4': 6}
2 1786572196.051 51 None {'1': 7, '0': 0, '2': 8, '3': 6, '5': 5, '4': 9}
2 1786572196.051 56 None {'1': 7, '0': 0, '2': 8, '3': 6, '5': 8, '4': 9}
2 1786572196.051 61 None {'1': 7, '0': 0, '2': 12, '3': 6, '5': 8, '4': 9}
2 1786572196.051 64 None {'1': 7, '0': 0, '2': 12, '3': 10, '5': 8, '4': 9}
2 1786572196.051 67 None {'1': 7, '0': 0, '2': 12, '3': 10, '5': 10, '4': 9}
2 1786572196.051 73 None {'1': 7, '0': 0, '2': 14, '3': 10, '5': 10, '4': 9}
2 1786572196.051 76 None {'1': 7, '0': 0, '2': 14, '3': 15, '5': 10, '4': 9}
2 1786572196.051 83 None {'1': 7, '0': 0, '2': 14, '3': 15, '5': 12, '4': 9}
2 1786572196.052 88 None {'1': 13, '0': 0, '2': 14, '3': 15, '5': 12, '4': 9}
2 1786572196.052 91 None {'1': 13, '0': 0, '2': 14, '3': 15, '5': 12, '4': 13}
2 1786572196.052 97 None {'1': 13, '0': 0, '2': 14, '3': 15, '5': 14, '4': 13}
2 1786572196.052 101 None {'1': 18, '0': 0, '2': 14, '3': 15, '5': 14, '4': 13}
2 1786572196.052 106 None {'1': 18, '0': 0, '2': 17, '3': 15, '5': 14, '4': 13}
2 1786572196.052 110 None {'1': 18, '0': 0, '2': 17, '3': 19, '5': 14, '4': 13}
2 1786572196.052 113 None {'1': 18, '0': 0, '2': 17, '3': 19, '5': 14, '4': 16}
2 1786572196.052 119 None {'1': 18, '0': 0, '2': 19, '3': 19, '5': 14, '4': 16}
2 1786572196.052 122 None {'1': 18, '0': 0, '2': 19, '3': 24, '5': 14, '4': 16}
2 1786572196.052 126 None {'1': 18, '0': 0, '2': 19, '3': 24, '5': 16, '4': 16}
2 1786572196.052 129 None {'1': 18, '0': 0, '2': 22, '3': 24, '5': 16, '4': 16}
2 1786572196.052 133 None {'1': 18, '0': 0, '2': 22, '3': 26, '5': 16, '4': 16}
2 1786572196.052 137 None {'1': 18, '0': 0, '2': 22, '3': 26, '5': 19, '4': 16}
2 1786572196.052 141 None {'1': 18, '0': 0, '2': 25, '3': 26, '5': 19, '4': 16}
2 1786572196.052 147 None {'1': 18, '0': 0, '2': 25, '3': 29, '5': 19, '4': 16}
2 1786572196.052 151 None {'1': 23, '0': 0, '2': 25, '3': 29, '5': 19, '4': 16}
2 1786572196.052 153 None {'1': 23, '0': 0, '2': 25, '3': 29, '5': 22, '4': 16}
2 1786572196.052 156 None {'1': 23, '0': 0, '2': 25, '3': 30, '5': 22, '4': 16}
2 1786572196.052 164 None {'1': 25, '0': 0, '2': 25, '3': 30, '5': 22, '4': 16}
2 1786572196.052 167 None {'1': 25, '0': 0, '2': 25, '3': 30, '5': 22, '4': 23}
2 1786572196.052 171 None {'1': 25, '0': 0, '2': 27, '3': 30, '5': 22, '4': 23}
2 1786572196.052 178 None {'1': 28, '0': 0, '2': 27, '3': 30, '5': 22, '4': 23}
2 1786572196.052 181 None {'1': 28, '0': 0, '2': 27, '3': 36, '5': 22, '4': 23}
2 1786572196.053 184 None {'1': 28, '0': 0, '2': 27, '3': 36, '5': 24, '4': 23}
2 1786572196.053 189 None {'1': 30, '0': 0, '2': 27, '3': 36, '5': 24, '4': 23}
2 1786572196.053 193 None {'1': 30, '0': 0, '2': 31, '3': 36, '5': 24, '4': 23}
2 1786572196.053 197 None {'1': 30, '0': 0, '2': 31, '3': 39, '5': 24, '4': 23}
2 1786572196.053 201 None {'1': 30, '0': 0, '2': 31, '3': 39, '5': 27, '4': 23}
2 1786572196.053 205 None {'1': 33, '0': 0, '2': 31, '3': 39, '5': 27, '4': 23}
2 1786572196.053 207 None {'1': 33, '0': 0, '2': 31, '3': 42, '5': 27, '4': 23}
2 1786572196.053 210 None {'1': 33, '0': 0, '2': 31, '3': 42, '5': 27, '4': 24}
2 1786572196.053 212 None {'1': 33, '0': 0, '2': 33, '3': 42, '5': 27, '4': 24}
2 1786572196.053 216 None {'1': 33, '0': 0, '2': 33, '3': 43, '5': 27, '4': 24}
2 1786572196.053 220 None {'1': 33, '0': 0, '2': 33, '3': 43, '5': 30, '4': 24}
2 1786572196.053 224 None {'1': 33, '0': 0, '2': 36, '3': 43, '5': 30, '4': 24}
2 1786572196.053 229 None {'1': 33, '0': 0, '2': 36, '3': 46, '5': 30, '4': 24}
2 1786572196.053 232 None {'1': 33, '0': 0, '2': 36, '3': 46, '5': 30, '4': 28}
2 1786572196.053 238 None {'1': 35, '0': 0, '2': 36, '3': 46, '5': 30, '4': 28}
2 1786572196.053 242 None {'1': 35, '0': 0, '2': 36, '3': 51, '5': 30, '4': 28}
2 1786572196.053 246 None {'1': 35, '0': 0, '2': 36, '3': 51, '5': 33, '4': 28}
