ID TIME n private balances
2 1786976509.685 0 {} {}
2 1786976509.685 0 None {}
2 1786976509.685 3 None {'2': 0, '0': 0, '4': 0, '1': 0}
2 1786976509.685 6 None {'2': 2, '0': 0, '4': 0, '1': 0}
2 1786976509.686 10 None {'2': 2, '0': 0, '4': 2, '1': 0}
2 1786976509.686 15 None {'2': 2, '0': 0, '4': 2, '1': 3, '3': 0}
2 1786976509.686 19 None {'2': 2, '0': 0, '4': 2, '1': 3, '3': 4}
2 1786976509.686 21 None {'2': 2, '0': 0, '4': 5, '1': 3, '3': 4}
2 1786976509.686 23 None {'2': 3, '0': 0, '4': 5, '1': 3, '3': 4}
2 1786976509.686 27 None {'2': 3, '0': 0, '4': 5, '1': 3, '3': 5}
2 1786976509.686 30 None {'2': 3, '0': 0, '4': 8, '1': 3, '3': 5}
2 1786976509.686 33 None {'2': 5, '0': 0, '4': 8, '1': 3, '3': 5}
