ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 0.011 ENTER 1.549 1.73 -0.175 2.138 -0.175 2.138
1 114.229 EXIT 0.901 1.061 -0.175 2.138 -0.175 2.138
