ID TIME n private balances
1 1787134339.525 0 {} {}
1 1787134339.525 0 {} {}
1 1787134339.525 1 None {'1': 0}
1 1787134339.525 2 None {'1': 0, '2': 0}
1 1787134339.525 3 None {'1': 0, '2': 0, '3': 0}
1 1787134339.525 4 None {'1': 0, '2': 0, '3': 0}
1 1787134339.525 5 None {'1': 0, '2': 0, '3': 0}
1 1787134339.525 6 None {'1': 0, '2': 0, '3': 0}
1 1787134339.525 7 None {'1': 0, '2': 0, '3': 0, '4': 0}
1 1787134339.525 8 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 9 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 10 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 11 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 12 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 13 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 14 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 15 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 16 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 17 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 18 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 19 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 20 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 21 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 22 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 23 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 24 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 25 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 26 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 27 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 28 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 29 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 30 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.526 31 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 32 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 33 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 34 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 35 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 36 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 37 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 38 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 39 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 40 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 41 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 42 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 43 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 44 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 45 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 46 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 47 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 48 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 49 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 50 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 51 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 52 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 53 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 54 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.527 55 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 56 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 57 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 58 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 59 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 60 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 61 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 62 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 63 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 64 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 65 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 66 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 67 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 68 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 69 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787134339.528 70 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
