ID TIME EVENT X Y XMIN XMAX YMIN YMAX
3 51.681 ENTER 1.166 1.377 -0.227 2.76 -0.227 2.763 1460.092 EXIT 1.377 1.147 -0.227 2.76 -0.227 2.76
