ID TIME n private balances
3 1786976293.251 0 {} {}
3 1786976293.251 3 {} {'3': 0, '0': 0, '2': 0, '4': 0}
3 1786976293.251 7 None {'3': 3, '0': 0, '2': 0, '4': 0}
3 1786976293.252 10 None {'3': 3, '0': 0, '2': 0, '4': 3}
3 1786976293.252 14 None {'3': 3, '0': 0, '2': 2, '4': 3, '1': 0}
3 1786976293.252 17 None {'3': 3, '0': 0, '2': 2, '4': 3, '1': 3}
3 1786976293.252 20 None {'3': 5, '0': 0, '2': 2, '4': 3, '1': 3}
3 1786976293.252 22 None {'3': 5, '0': 0, '2': 4, '4': 3, '1': 3}
3 1786976293.252 25 None {'3': 5, '0': 0, '2': 4, '4': 3, '1': 4}
3 1786976293.252 30 None {'3': 7, '0': 0, '2': 4, '4': 3, '1': 4}
3 1786976293.252 35 None {'3': 7, '0': 0, '2': 4, '4': 7, '1': 4}
3 1786976293.252 37 None {'3': 7, '0': 0, '2': 8, '4': 7, '1': 4}
3 1786976293.252 39 None {'3': 8, '0': 0, '2': 8, '4': 7, '1': 4}
3 1786976293.252 44 None {'3': 8, '0': 0, '2': 8, '4': 7, '1': 5}
3 1786976293.252 47 None {'3': 8, '0': 0, '2': 8, '4': 11, '1': 5}
3 1786976293.252 50 None {'3': 8, '0': 0, '2': 10, '4': 11, '1': 5}
3 1786976293.252 55 None {'3': 8, '0': 0, '2': 10, '4': 11, '1': 7}
3 1786976293.252 59 None {'3': 12, '0': 0, '2': 10, '4': 11, '1': 7}
3 1786976293.252 63 None {'3': 12, '0': 0, '2': 10, '4': 14, '1': 7}
3 1786976293.252 67 None {'3': 12, '0': 0, '2': 10, '4': 14, '1': 10}
3 1786976293.252 70 None {'3': 15, '0': 0, '2': 10, '4': 14, '1': 10}
3 1786976293.252 73 None {'3': 15, '0': 0, '2': 10, '4': 16, '1': 10}
3 1786976293.252 76 None {'3': 15, '0': 0, '2': 12, '4': 16, '1': 10}
