ID TIME n private balances
3 1786976306.67 0 {} {}
3 1786976306.67 0 None {}
3 1786976306.67 4 None {'2': 0, '0': 0, '3': 0, '4': 0, '1': 0}
3 1786976306.67 6 None {'2': 3, '0': 0, '3': 0, '4': 0, '1': 0}
3 1786976306.67 10 None {'2': 3, '0': 0, '3': 1, '4': 0, '1': 0}
3 1786976306.67 13 None {'2': 3, '0': 0, '3': 1, '4': 3, '1': 0}
3 1786976306.67 16 None {'2': 5, '0': 0, '3': 1, '4': 3, '1': 0}
3 1786976306.67 19 None {'2': 5, '0': 0, '3': 3, '4': 3, '1': 0}
3 1786976306.67 23 None {'2': 5, '0': 0, '3': 3, '4': 5, '1': 0}
3 1786976306.67 26 None {'2': 8, '0': 0, '3': 3, '4': 5, '1': 0}
3 1786976306.67 30 None {'2': 8, '0': 0, '3': 3, '4': 5, '1': 2}
3 1786976306.67 32 None {'2': 8, '0': 0, '3': 6, '4': 5, '1': 2}
3 1786976306.67 35 None {'2': 8, '0': 0, '3': 6, '4': 6, '1': 2}
3 1786976306.67 39 None {'2': 8, '0': 0, '3': 6, '4': 6, '1': 4}
3 1786976306.67 42 None {'2': 8, '0': 0, '3': 9, '4': 6, '1': 4}
3 1786976306.67 45 None {'2': 10, '0': 0, '3': 9, '4': 6, '1': 4}
3 1786976306.671 48 None {'2': 10, '0': 0, '3': 9, '4': 8, '1': 4}
3 1786976306.671 50 None {'2': 10, '0': 0, '3': 11, '4': 8, '1': 4}
