ID TIME n private balances
5 1787133887.317 0 {} {}
5 1787133887.317 0 None {}
5 1787133887.317 1 None {'1': 0}
5 1787133887.317 2 None {'1': 0, '2': 0}
5 1787133887.317 3 None {'1': 0, '2': 0, '3': 0}
5 1787133887.317 4 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.317 5 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.318 6 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.318 7 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.318 8 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.318 9 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.318 10 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.318 11 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.318 12 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.318 13 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787133887.318 14 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.319 15 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.319 16 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.319 17 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.319 18 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.319 19 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.319 20 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.319 21 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.319 22 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.319 23 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.32 24 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.32 25 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.32 26 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.32 27 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.32 28 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.32 29 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.32 30 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.32 31 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.32 32 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.321 33 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.321 34 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.321 35 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.321 36 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.321 37 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.321 38 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.321 39 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.321 40 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.321 41 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.322 42 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.322 43 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.322 44 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.322 45 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.322 46 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.322 47 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.322 48 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.322 49 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.323 50 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.323 51 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.323 52 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.323 53 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.323 54 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.323 55 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.323 56 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.323 57 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.323 58 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.324 59 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.324 60 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.324 61 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.324 62 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.324 63 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.324 64 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.324 65 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.324 66 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.324 67 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.325 68 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.325 69 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.325 70 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787133887.325 71 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
