ID TIME n private balances
3 1786976133.755 0 {} {}
3 1786976133.755 0 None {}
3 1786976133.755 3 None {'2': 0, '0': 0, '3': 0, '1': 0}
3 1786976133.755 5 None {'2': 2, '0': 0, '3': 0, '1': 0}
3 1786976133.755 10 None {'2': 2, '0': 0, '3': 1, '1': 0, '4': 0}
