ID TIME n private balances
1 1786984232.525 0 {} {}
1 1786984232.525 4 None {'2': 0, '0': 0, '3': 0, '4': 0, '1': 0}
1 1786984232.525 5 None {'2': 4, '0': 0, '3': 0, '4': 0, '1': 0}
1 1786984232.525 6 None {'2': 4, '0': 0, '3': 0, '4': 0, '1': 0}
1 1786984232.525 13 None {'2': 4, '0': 0, '3': 0, '4': 0, '1': 0}
1 1786984232.525 17 None {'2': 10, '0': 0, '3': 0, '4': 0, '1': 0}
1 1786984232.525 20 None {'2': 13, '0': 0, '3': 0, '4': 0, '1': 0}
1 1786984232.525 21 None {'2': 15, '0': 0, '3': 0, '4': 0, '1': 0}
