ID TIME n private balances
1 1786984359.013 0 {} {}
1 1786984359.013 2 None {'4': 0, '0': 0, '2': 0}
1 1786984359.013 5 None {'4': 2, '0': 0, '2': 0}
1 1786984359.013 10 None {'4': 2, '0': 0, '2': 2, '3': 0}
1 1786984359.013 13 None {'4': 2, '0': 0, '2': 6, '3': 0}
1 1786984359.013 17 None {'4': 2, '0': 0, '2': 6, '3': 2}
1 1786984359.013 22 None {'4': 2, '0': 0, '2': 6, '3': 5, '1': 0}
1 1786984359.013 27 None {'4': 2, '0': 0, '2': 6, '3': 9, '1': 0}
1 1786984359.013 29 None {'4': 2, '0': 0, '2': 6, '3': 9, '1': 4}
1 1786984359.013 33 None {'4': 3, '0': 0, '2': 6, '3': 9, '1': 4}
1 1786984359.014 34 None {'4': 6, '0': 0, '2': 6, '3': 9, '1': 4}
1 1786984359.014 39 None {'4': 6, '0': 0, '2': 6, '3': 9, '1': 4}
