ID TIME n private balances
1 1786976238.427 0 {} {}
1 1786976238.427 0 {} {}
1 1786976238.427 5 None {'2': 0, '0': 0, '4': 0, '3': 0, '1': 0}
1 1786976238.427 7 None {'2': 4, '0': 0, '4': 0, '3': 0, '1': 0}
1 1786976238.427 11 None {'2': 4, '0': 0, '4': 0, '3': 1, '1': 0}
1 1786976238.427 13 None {'2': 4, '0': 0, '4': 3, '3': 1, '1': 0}
1 1786976238.427 16 None {'2': 5, '0': 0, '4': 3, '3': 1, '1': 0}
1 1786976238.427 19 None {'2': 5, '0': 0, '4': 3, '3': 3, '1': 0}
1 1786976238.427 21 None {'2': 5, '0': 0, '4': 5, '3': 3, '1': 0}
1 1786976238.427 24 None {'2': 6, '0': 0, '4': 5, '3': 3, '1': 0}
1 1786976238.427 28 None {'2': 6, '0': 0, '4': 5, '3': 5, '1': 0}
1 1786976238.427 29 None {'2': 6, '0': 0, '4': 5, '3': 5, '1': 3}
1 1786976238.427 34 None {'2': 6, '0': 0, '4': 5, '3': 5, '1': 3}
1 1786976238.427 37 None {'2': 6, '0': 0, '4': 5, '3': 9, '1': 3}
1 1786976238.427 42 None {'2': 6, '0': 0, '4': 5, '3': 9, '1': 5}
1 1786976238.427 45 None {'2': 6, '0': 0, '4': 9, '3': 9, '1': 5}
1 1786976238.427 48 None {'2': 8, '0': 0, '4': 9, '3': 9, '1': 5}
1 1786976238.427 52 None {'2': 8, '0': 0, '4': 9, '3': 9, '1': 7}
1 1786976238.427 56 None {'2': 8, '0': 0, '4': 12, '3': 9, '1': 7}
1 1786976238.428 59 None {'2': 8, '0': 0, '4': 12, '3': 12, '1': 7}
