ID TIME n private balances
1 1786769553.316 0 {} {}
1 1786769553.316 1 {} {'1': 0, '0': 0}
1 1786769553.316 6 None {'1': 1, '0': 0, '2': 0, '4': 0, '3': 0}
1 1786769553.316 9 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 0, '5': 0}
1 1786769553.317 13 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 2, '5': 0}
1 1786769553.317 16 None {'1': 1, '0': 0, '2': 4, '4': 3, '3': 2, '5': 0}
1 1786769553.317 23 None {'1': 3, '0': 0, '2': 4, '4': 3, '3': 2, '5': 0}
1 1786769553.317 26 None {'1': 3, '0': 0, '2': 4, '4': 3, '3': 8, '5': 0}
1 1786769553.317 29 None {'1': 3, '0': 0, '2': 4, '4': 5, '3': 8, '5': 0}
1 1786769553.317 35 None {'1': 5, '0': 0, '2': 4, '4': 5, '3': 8, '5': 0}
1 1786769553.317 38 None {'1': 5, '0': 0, '2': 9, '4': 5, '3': 8, '5': 0}
1 1786769553.317 42 None {'1': 5, '0': 0, '2': 9, '4': 7, '3': 8, '5': 0}
1 1786769553.317 47 None {'1': 5, '0': 0, '2': 9, '4': 7, '3': 11, '5': 0}
1 1786769553.317 50 None {'1': 5, '0': 0, '2': 9, '4': 7, '3': 11, '5': 4}
1 1786769553.317 54 None {'1': 5, '0': 0, '2': 9, '4': 9, '3': 11, '5': 4}
1 1786769553.317 55 None {'1': 5, '0': 0, '2': 12, '4': 9, '3': 11, '5': 4}
1 1786769553.317 59 None {'1': 5, '0': 0, '2': 12, '4': 9, '3': 11, '5': 4}
1 1786769553.317 63 None {'1': 5, '0': 0, '2': 12, '4': 9, '3': 14, '5': 4}
1 1786769553.317 66 None {'1': 8, '0': 0, '2': 12, '4': 9, '3': 14, '5': 4}
1 1786769553.317 70 None {'1': 8, '0': 0, '2': 12, '4': 9, '3': 14, '5': 6}
1 1786769553.317 73 None {'1': 8, '0': 0, '2': 12, '4': 12, '3': 14, '5': 6}
1 1786769553.317 77 None {'1': 10, '0': 0, '2': 12, '4': 12, '3': 14, '5': 6}
1 1786769553.317 83 None {'1': 10, '0': 0, '2': 15, '4': 12, '3': 14, '5': 6}
1 1786769553.317 85 None {'1': 10, '0': 0, '2': 15, '4': 17, '3': 14, '5': 6}
1 1786769553.317 90 None {'1': 10, '0': 0, '2': 15, '4': 17, '3': 15, '5': 6}
1 1786769553.317 94 None {'1': 10, '0': 0, '2': 15, '4': 17, '3': 15, '5': 10}
1 1786769553.317 99 None {'1': 10, '0': 0, '2': 18, '4': 17, '3': 15, '5': 10}
1 1786769553.317 105 None {'1': 14, '0': 0, '2': 18, '4': 17, '3': 15, '5': 10}
1 1786769553.318 109 None {'1': 14, '0': 0, '2': 18, '4': 17, '3': 20, '5': 10}
1 1786769553.318 112 None {'1': 14, '0': 0, '2': 21, '4': 17, '3': 20, '5': 10}
1 1786769553.318 119 None {'1': 16, '0': 0, '2': 21, '4': 17, '3': 20, '5': 10}
1 1786769553.318 122 None {'1': 16, '0': 0, '2': 21, '4': 17, '3': 20, '5': 16}
1 1786769553.318 124 None {'1': 16, '0': 0, '2': 23, '4': 17, '3': 20, '5': 16}
1 1786769553.318 129 None {'1': 16, '0': 0, '2': 23, '4': 17, '3': 21, '5': 16}
1 1786769553.318 134 None {'1': 16, '0': 0, '2': 23, '4': 17, '3': 21, '5': 20}
1 1786769553.318 138 None {'1': 16, '0': 0, '2': 23, '4': 21, '3': 21, '5': 20}
1 1786769553.318 142 None {'1': 19, '0': 0, '2': 23, '4': 21, '3': 21, '5': 20}
1 1786769553.318 146 None {'1': 19, '0': 0, '2': 23, '4': 21, '3': 24, '5': 20}
1 1786769553.318 151 None {'1': 19, '0': 0, '2': 23, '4': 21, '3': 24, '5': 23}
1 1786769553.318 155 None {'1': 23, '0': 0, '2': 23, '4': 21, '3': 24, '5': 23}
1 1786769553.318 157 None {'1': 23, '0': 0, '2': 23, '4': 24, '3': 24, '5': 23}
1 1786769553.318 160 None {'1': 23, '0': 0, '2': 23, '4': 24, '3': 24, '5': 24}
1 1786769553.318 162 None {'1': 25, '0': 0, '2': 23, '4': 24, '3': 24, '5': 24}
1 1786769553.318 167 None {'1': 25, '0': 0, '2': 24, '4': 24, '3': 24, '5': 24}
1 1786769553.318 170 None {'1': 25, '0': 0, '2': 24, '4': 28, '3': 24, '5': 24}
1 1786769553.318 174 None {'1': 25, '0': 0, '2': 24, '4': 28, '3': 24, '5': 26}
1 1786769553.318 177 None {'1': 25, '0': 0, '2': 27, '4': 28, '3': 24, '5': 26}
1 1786769553.318 183 None {'1': 25, '0': 0, '2': 27, '4': 28, '3': 26, '5': 26}
1 1786769553.318 187 None {'1': 25, '0': 0, '2': 27, '4': 28, '3': 26, '5': 31}
1 1786769553.318 192 None {'1': 28, '0': 0, '2': 27, '4': 28, '3': 26, '5': 31}
1 1786769553.318 196 None {'1': 28, '0': 0, '2': 27, '4': 32, '3': 26, '5': 31}
1 1786769553.319 200 None {'1': 28, '0': 0, '2': 30, '4': 32, '3': 26, '5': 31}
1 1786769553.319 206 None {'1': 28, '0': 0, '2': 30, '4': 32, '3': 29, '5': 31}
1 1786769553.319 212 None {'1': 28, '0': 0, '2': 30, '4': 37, '3': 29, '5': 31}
1 1786769553.319 218 None {'1': 28, '0': 0, '2': 30, '4': 37, '3': 29, '5': 36}
1 1786769553.319 222 None {'1': 28, '0': 0, '2': 35, '4': 37, '3': 29, '5': 36}
1 1786769553.319 226 None {'1': 31, '0': 0, '2': 35, '4': 37, '3': 29, '5': 36}
