ID TIME 
0 0.014 
0 0.039 
0 0.047 
0 0.053 
0 0.06 
0 0.067 
0 0.073 
0 0.08 
0 0.087 
0 0.094 
0 0.115 
0 0.124 
0 0.132 
0 0.14 
0 0.148 
0 0.157 
0 0.165 
0 0.173 
0 0.181 
0 0.189 
0 0.201 
0 0.21 
0 0.335 
0 0.352 
0 0.369 
0 0.386 
0 0.403 
0 0.42 
0 0.437 
0 0.454 
0 0.474 
0 0.491 
0 0.508 
0 0.526 
0 0.543 
0 0.56 
0 0.577 
0 0.595 
0 0.612 
0 0.628 
0 0.65 
0 0.667 
0 0.684 
0 0.933 
0 0.996 
0 1.063 
0 1.13 
0 1.207 
0 1.271 
0 1.338 
0 1.408 
0 1.474 
0 1.54 
0 1.606 
0 1.673 
0 1.739 
0 1.806 
0 1.872 
0 1.939 
0 2.005 
0 2.075 
0 2.142 
0 2.209 
0 2.275 
0 2.681 
0 2.754 
0 2.828 
0 2.901 
0 2.974 
0 3.046 
0 3.121 
0 3.193 
0 3.265 
0 3.337 
0 3.409 
0 3.482 
0 3.554 
0 3.627 
0 3.711 
0 3.783 
0 3.858 
0 3.931 
0 4.004 
0 4.077 
0 4.149 
0 4.414 
0 4.478 
0 4.545 
0 4.611 
0 4.676 
0 4.745 
0 4.811 
0 4.876 
0 4.941 
0 5.007 
0 5.072 
0 5.136 
0 5.201 
0 5.266 
0 5.33 
0 5.398 
0 5.475 
0 5.54 
0 5.606 
0 5.671 
0 5.736 
0 6.134 
0 6.229 
0 6.324 
0 6.416 
0 6.513 
0 6.605 
0 6.71 
0 6.801 
0 6.892 
0 6.984 
0 7.075 
0 7.167 
0 7.258 
0 7.35 
0 7.454 
0 7.543 
0 7.633 
0 7.722 
0 7.824 
0 7.913 
0 8.001 
0 8.454 
0 8.533 
0 8.613 
0 8.705 
0 8.783 
0 8.861 
0 8.939 
0 9.017 
0 9.095 
0 9.172 
0 9.25 
0 9.327 
0 9.405 
0 9.484 
0 9.562 
0 9.657 
0 9.736 
0 9.814 
0 9.892 
0 9.97 
0 10.048 
0 10.403 
0 10.476 
0 10.553 
0 10.626 
0 10.699 
0 10.772 
0 10.845 
0 10.927 
0 10.999 
0 11.07 
0 11.141 
0 11.212 
0 11.287 
