ID TIME EVENT X Y XMIN XMAX YMIN YMAX
3 183.257 ENTER 1.038 1.233 -0.203 2.469 -0.203 2.463 3 892.313 EXIT 1.141 1.116 -0.203 2.469 -0.203 2.469
11.466 ENTER 1.046 1.226 -0.203 2.469 -0.203 2.469
